timestamp,ambient_temp,solar_irradiance_w_m2,price,load,internal_gains_w,solar_gains_w,wind_speed_m_s
2024-01-01 00:00:00,10.0,0.0,0.36864065531656354,200.0,0.0,0.0,0.0
2024-01-01 00:15:00,10.655004608321285,52.40036866570276,0.3631337254755286,200.64423829368155,0.0,65.50046083212844,0.1310009216642569
2024-01-01 00:30:00,11.30719602296778,104.57568183742232,0.3774095205330437,202.57418622153273,0.0,130.7196022967779,0.2614392045935558
2024-01-01 00:45:00,11.95377313271198,156.30185061695835,0.36524654643609084,205.7815548078205,0.0,195.37731327119795,0.3907546265423959
2024-01-01 01:00:00,12.591958939327785,207.35671514622277,0.3870858306540164,210.25256865477667,0.0,259.19589393277846,0.518391787865557
2024-01-01 01:15:00,13.219012484581155,257.5209987664924,0.35613310496020867,215.96802510685598,0.0,321.9012484581155,0.643802496916231
2024-01-01 01:30:00,13.832240622431815,306.5792497945453,0.36580072041479117,222.90337672464307,0.0,383.2240622431816,0.7664481244863632
2024-01-01 01:45:00,14.429009585885325,354.32076687082605,0.3610624789508865,231.02883671418914,0.0,442.90095858853255,0.8858019171770651
2024-01-01 02:00:00,15.006756298816768,400.54050390534144,0.34845590566479584,240.30950685896727,0.0,500.6756298816768,1.0013512597633536
2024-01-01 02:15:00,15.562999384182682,445.03995073461454,0.34972909613776165,250.7055274049888,0.0,556.2999384182682,1.1125998768365364
2024-01-01 02:30:00,16.095349821341813,487.6279857073449,0.3230223719561028,262.17224825533606,0.0,609.5349821341811,1.2190699642683622
2024-01-01 02:45:00,16.601521206712317,528.1216965369853,0.32029704783238083,274.66042073884404,0.0,660.1521206712316,1.3203042413424633
2024-01-01 03:00:00,17.07933957369672,566.3471658957377,0.3557383259322112,288.1164091292996,0.0,707.9339573696722,1.4158679147393443
2024-01-01 03:15:00,17.526752729698785,602.1402183759029,0.34782520091947383,302.4824210066996,0.0,752.6752729698787,1.5053505459397574
2024-01-01 03:30:00,17.941839070130555,635.3471256104444,0.3167678099379388,317.6967554711847,0.0,794.1839070130555,1.588367814026111
2024-01-01 03:45:00,18.322815831554095,665.8252665243275,0.2844164937775218,333.6940681435888,0.0,832.2815831554093,1.6645631663108187
2024-01-01 04:00:00,18.668046748511323,693.4437398809057,0.29601656060999165,350.40565181444833,0.0,866.8046748511321,1.7336093497022642
2024-01-01 04:15:00,18.97604908115646,718.0839264925169,0.28367513985388815,367.7597315361043,0.0,897.6049081156461,1.7952098162312922
2024-01-01 04:30:00,19.24549998350796,739.6399986806367,0.29211319121565194,385.6817728905014,0.0,924.5499983507959,1.8490999967015918
2024-01-01 04:45:00,19.475242184968735,758.0193747974986,0.28600527594766584,404.09480210869674,0.0,947.5242184968733,1.8950484369937466
2024-01-01 05:00:00,19.66428896071308,773.1431168570465,0.24674623456073905,422.91973666719,0.0,966.4288960713081,1.9328577921426162
2024-01-01 05:15:00,19.81182836959279,784.9462695674233,0.27209429309109845,442.07572494119006,0.0,981.1828369592791,1.9623656739185582
2024-01-01 05:30:00,19.917226741361013,793.3781393088811,0.2514660477930169,461.48049345603454,0.0,991.7226741361015,1.983445348272203
2024-01-01 05:45:00,19.98003139823652,798.4025118589216,0.2456370785880326,481.05070024534126,0.0,998.003139823652,1.996006279647304
2024-01-01 06:00:00,19.99997259911943,799.9978079295547,0.23059065359071815,500.7022927982507,0.35114639912536444,999.9972599119433,1.9999945198238867
2024-01-01 06:15:00,19.97696469810822,798.1571758486575,0.19077030874136183,520.3508690584001,10.175434529200054,997.6964698108218,1.9953929396216437
2024-01-01 06:30:00,19.91110651234213,792.8885209873705,0.22561336844380103,539.9120399241687,19.956019962084337,991.1106512342132,1.9822213024684263
2024-01-01 06:45:00,19.802680897589326,784.2144718071462,0.21107696506974202,559.3017916932832,29.650895846641635,980.2680897589328,1.9605361795178655
2024-01-01 07:00:00,19.652153533403403,772.1722826722722,0.16381387461078395,578.4368468951129,39.21842344755645,965.2153533403402,1.9304307066806805
2024-01-01 07:15:00,19.46017092306606,756.8136738452848,0.18139735688877345,597.2350219609061,48.61751098045304,946.0170923066061,1.892034184613212
2024-01-01 07:30:00,19.22755761690597,738.2046093524776,0.15368552509748248,615.6155801958047,57.80779009790233,922.7557616905971,1.845511523381194
2024-01-01 07:45:00,18.955312670919454,716.4250136735562,0.16558547434834445,633.4995785366475,66.74978926832378,895.5312670919453,1.7910625341838906
2024-01-01 08:00:00,18.644605355902947,691.5684284722357,0.15019932997690744,650.8102066062661,75.40510330313303,864.4605355902946,1.7289210711805894
2024-01-01 08:15:00,18.296770135526188,663.7416108420953,0.13749784154371186,667.4731166080593,83.73655830402966,829.677013552619,1.659354027105238
2024-01-01 08:30:00,17.9133009349149,633.0640747931922,0.11844485201904742,683.4167426439785,91.70837132198923,791.3300934914902,1.5826601869829804
2024-01-01 08:45:00,17.495844724358957,599.6675779487165,0.10545565433643882,698.5726080844737,99.28630404223684,749.5844724358957,1.4991689448717913
2024-01-01 09:00:00,17.046194445703524,563.695555656282,0.11950927013710434,712.8756196702739,106.43780983513695,704.6194445703525,1.4092388891407048
2024-01-01 09:15:00,16.566281311803767,525.3025049443013,0.12473422954430993,726.2643470828556,113.13217354142779,656.6281311803766,1.3132562623607533
2024-01-01 09:30:00,16.058166512116344,484.6533209693075,0.10977682098345033,738.6812867828663,119.34064339143316,605.8166512116344,1.2116333024232688
2024-01-01 09:45:00,15.524032360051557,441.9225888041245,0.10372055427940463,750.0731089833389,125.03655449166945,552.4032360051556,1.1048064720103112
2024-01-01 10:00:00,14.966172920107557,397.29383360860464,0.08857857167053795,760.3908866969643,130.19544334848217,496.61729201075576,0.9932345840215115
2024-01-01 10:15:00,14.386984155042377,350.9587324033903,0.11439109495586389,769.5903058736837,134.79515293684187,438.6984155042378,0.8773968310084757
2024-01-01 10:30:00,13.788953635400844,303.11629083206753,0.0690107473586783,777.6318557260755,138.81592786303776,378.8953635400844,0.7577907270801688
2024-01-01 10:45:00,13.174649855593248,253.97198844745984,0.07831236148898253,784.4809984251032,142.24049921255158,317.46498555932476,0.6349299711186496
2024-01-01 11:00:00,12.546711202412293,203.73689619298338,0.09478487403004782,790.108317437396,145.054158718698,254.67112024122923,0.5093422404824585
2024-01-01 11:15:00,11.907834623367725,152.62676986941796,0.0800183613751975,794.4896438669641,147.2448219334821,190.78346233677243,0.38156692467354486
2024-01-01 11:30:00,11.260764043507255,100.86112348058045,0.068902440850344,797.6061602587206,148.8030801293603,126.07640435072557,0.2521528087014511
2024-01-01 11:45:00,10.608278580472625,48.662286437810046,0.06715392807765189,799.4444814179824,149.7222407089912,60.82785804726256,0.12165571609452512
2024-01-01 12:00:00,9.953180608406218,0.0,0.08516537948799521,799.9967118988368,149.9983559494184,0.0,0.009363878318756558
2024-01-01 12:15:00,9.298283721972819,0.0,0.05799220248061259,799.260479914466,149.63023995723302,0.0,0.14034325560543612
2024-01-01 12:30:00,8.64640065219012,0.0,0.06787765348483532,797.2389475237857,148.61947376189283,0.0,0.2707198695619759
2024-01-01 12:45:00,8.000331185968498,0.0,0.10182982362925963,793.940797050649,146.97039852532455,0.0,0.3999337628063003
2024-01-01 13:00:00,7.362850141244743,0.0,0.07378830218275563,789.3801937939438,144.69009689697188,0.0,0.5274299717510514
2024-01-01 13:15:00,6.736695449355568,0.0,0.1075860833651068,783.576725188738,141.788362594369,0.0,0.6526609101288864
2024-01-01 13:30:00,6.124556395836197,0.0,0.09927680549006562,776.5553166797763,138.27765833988812,0.0,0.7750887208327606
2024-01-01 13:45:00,5.529062070148863,0.0,0.0992578010222522,768.3461246686388,134.1730623343194,0.0,0.8941875859702273
2024-01-01 14:00:00,4.9527700739487575,0.0,0.09987092278805483,758.9844069943508,129.49220349717538,0.0,1.0094459852102484
2024-01-01 14:15:00,4.398155536384501,0.0,0.1017550787905368,748.5103715037149,124.25518575185741,0.0,1.1203688927230997
2024-01-01 14:30:00,3.867600483611641,0.0,0.11490900171479834,736.9690033617474,118.48450168087369,0.0,1.2264799032776719
2024-01-01 14:45:00,3.363383608176191,0.0,0.122694932848853,724.4098718439053,112.20493592195265,0.0,1.3273232783647617
2024-01-01 15:00:00,2.8876704822079944,0.0,0.11815567980799635,710.8869174399164,105.44345871995819,0.0,1.422465903558401
2024-01-01 15:15:00,2.442504256457422,0.0,0.13235237871647432,696.4582201835857,98.22911009179285,0.0,1.5114991487085156
2024-01-01 15:30:00,2.0297968851223533,0.0,0.14155197657620752,681.1857502035831,90.59287510179155,0.0,1.5940406229755293
2024-01-01 15:45:00,1.6513209141541143,0.0,0.1207432395158242,665.1351015665766,82.56755078328831,0.0,1.6697358171691772
2024-01-01 16:00:00,1.308701868310946,0.0,0.1568929991263021,648.3752105558356,74.18760527791778,0.0,1.7382596263378107
2024-01-01 16:15:00,1.0034112696560253,0.0,0.1531990519097006,630.9780595952736,65.4890297976368,0.0,1.7993177460687948
2024-01-01 16:30:00,0.7367603174850519,0.0,0.17743050553986117,613.0183680905557,56.50918404527786,0.0,1.8526479365029895
2024-01-01 16:45:00,0.509894256827593,0.0,0.17321322656345636,594.5732715150823,47.28663575754114,0.0,1.8980211486344816
2024-01-01 17:00:00,0.32378745970905953,0.0,0.1652907339820903,575.7219901191504,37.86099505957522,0.0,1.935242508058188
2024-01-01 17:15:00,0.1792392402989087,0.0,0.21576942805181648,556.5454886851617,28.272744342580832,0.0,1.964152151940218
2024-01-01 17:30:00,0.07687042191865956,0.0,0.20725390277375583,537.1261287902001,18.563064395100046,0.0,1.984625915616268
2024-01-01 17:45:00,0.017120670654172443,0.0,0.23537644597298188,517.5473150694866,8.77365753474326,0.0,1.9965758658691655
2024-01-01 18:00:00,0.0002466070241329277,0.0,0.21920287619619724,497.8931369999792,0.0,0.0,1.9999506785951735
2024-01-01 18:15:00,0.026320703814942448,0.0,0.25029388301481115,478.2480077426329,0.0,0.0,1.9947358592370117
2024-01-01 18:30:00,0.09523097481576137,0.0,0.24101585624714228,458.6963015944604,0.0,0.0,1.9809538050368478
2024-01-01 18:45:00,0.20668145579054809,0.0,0.26025390671881365,439.32199160751134,0.0,0.0,1.9586637088418906
2024-01-01 19:00:00,0.3601934756213456,0.0,0.24620644216950202,420.2082889311675,0.0,0.0,1.927961304875731
2024-01-01 19:15:00,0.5551077121633856,0.0,0.2785529750226896,401.4372854267497,0.0,0.0,1.8889784575673227
